,Track No.,avg_len,len_slope,avg_area,area_slope,avg_chirality,chirality_slope,avg_decay_index,decay_index_slope,avg_barbs,barb_slope,avg_tilt,tilt_slope,avg_xcen,avg_ycen,avg_L_to_W,L_to_W_slope,solar_region,active_region
96,2629.0,13.1922356229,3.30966880973,21.7372547447,0.141944606307,-1.42857142857,1.10119943033,0.6535493,-25.1740022697,5.0,2.17486855,24.4454714286,0.254586812088,-179.029635686,-421.408857,1.01465410246,1.7515039291,0.0,0.0
97,2630.0,26.67761002,59.2430042664,39.2647041185,1.30119232366,4.0,2.59714628602,0.46658404,-50.0128102754,6.8,19.2420633737,22.5914094,-0.597169310665,213.91790986,-329.8044036,1.28100891935,0.331005232364,0.0,1.0
98,2650.0,5.137477982,-5.6648235151,5.96152902695,-0.0355967625737,0.0,-7.76396585833,0.41146878,-26.4358079277,3.0,-8.13927631977,11.28596,0.351485944548,-212.80212284,-152.490402,1.29103636543,-1.24473692407,0.0,0.0
99,2676.0,5.59670145,-2.91904833359,7.96124130646,0.0931735219212,-2.5,-6.95220248525,0.39695875,-28.5413748695,1.5,4.91016470414,-11.813495,0.465929269655,-265.3999975,338.911003,2.00238714179,3.63864254692,0.0,0.0
100,2689.0,4.93298176,9.37717989222,7.04451978332,0.253926062183,0.0,8.51487321547,0.457494375,-39.7291928641,1.75,0.917723625692,22.8636,2.16970606002,-467.88624575,305.9695055,0.905151167056,0.390229073977,0.0,0.0
101,2702.0,6.96000142,30.4213476059,13.2356377896,0.805515774115,2.0,8.44260054663,0.26750928,-3.98634918107,2.6,10.2540441751,-76.24306,0.999648650161,155.14902022,305.8481992,0.770730069806,0.839268751047,0.0,0.0
102,2732.0,2.7445351675,-5.51314214896,4.30971839703,-0.227073885002,0.0,-4.8550079789,0.28657575,6.33001075917,1.0,-3.87336373512,9.477625,3.41429869758,13.19752385,-293.13774875,1.05236426821,-1.23517688299,0.0,0.0
103,2769.0,14.4222707033,42.8551195278,27.6698166777,0.795022075365,0.0,0.0,0.4115835,-5.53946189643,3.33333333333,9.98693405959,26.1765333333,1.89576534437,-587.1955402,-390.221003167,0.477605897526,-0.230940257482,0.0,0.0
104,2797.0,6.72679665,-23.443795329,16.4487927929,-0.967456908693,-7.5,2.06719430249,0.4103162,-19.0445440822,1.75,-5.96726740458,23.6210275,-3.78356565595,-380.0801029,-578.0047455,1.00042298889,1.45757266186,0.0,0.0
105,2810.0,15.121856125,-74.7076213859,25.7114932789,-1.581612879,5.0,-7.34530101938,1.1419255,-3.46413300293,4.25,-40.9086195027,25.699865,-1.39372921474,630.4454955,-529.80574825,1.48820489408,2.18541498355,0.0,1.0
106,2811.0,18.5360784583,92.3291977577,40.4433253825,2.27882503452,5.0,7.34487775803,0.519933166667,7.83623751057,5.66666666667,31.8152151433,21.1194666667,3.13941070518,-464.4108375,-656.970001167,0.998240185219,0.832768529333,0.0,0.0
107,3103.0,11.3369002667,-9.28019414231,30.498484722,-0.072130629643,1.66666666667,-6.34353756449,0.232801833333,-9.64352465815,3.83333333333,-6.75327097541,23.51511,-3.18444206715,-550.404668167,-228.105334,1.62728308264,7.44448450701,0.0,1.0
108,3117.0,5.09443275,20.0666443224,5.5314920565,0.381411451273,0.0,0.0,0.7330705,-7.0480911768,0.75,-2.65516072323,5.293775,14.3479908687,-844.168991,-181.235001,0.468706731399,-1.78569864494,0.0,1.0
109,3263.0,4.8612434475,-2.88862912252,6.913802212,-0.0599513910735,-5.0,3.45647562759,0.337017375,-3.97996297353,1.5,-3.45647562759,36.92206,-2.13927669628,-216.511745325,-441.61274725,1.08236488917,2.671695721,0.0,1.0
110,3299.0,7.93761991875,3.21519093083,16.2170920376,0.0569075722316,-2.5,1.3977081702,0.6118342225,-4.42430837675,2.75,1.33944035851,2.1103225,0.244334100679,-473.123501,-620.0183715,1.77273171174,0.362349105111,0.0,1.0
111,3361.0,6.780618235,39.7641556224,6.82856408978,0.422964175684,0.0,0.0,0.527123,-16.955142972,2.0,7.96317069747,-15.82038825,-3.9940112142,-381.3202515,344.3437425,1.71954339501,-5.80483719083,0.0,0.0
112,3375.0,8.084124755,-19.9393530844,11.7834681928,-0.263058512947,-3.33333333333,-2.56022357461,0.238823333333,-8.33836085527,1.33333333333,3.00672354041,65.1726,-1.17540834356,-626.8061575,500.199167833,0.707069803402,2.09757305024,0.0,1.0
113,3532.0,8.4309349,-25.4953397867,9.71714689659,-0.165271134043,5.0,1.17777025691,0.329998775,17.2294831616,1.75,0.637199660794,-16.245275,-1.83613362544,-602.50375725,-322.4727555,0.575097235933,1.02471484954,0.0,0.0
114,3600.0,28.68309975,93.3124229898,40.4217265391,1.66566571208,2.5,0.778086513525,0.58221875,-18.6596794728,7.5,30.6700433576,-72.86835,0.359803980106,-326.469132755,291.27849575,0.466478012968,0.249677930415,0.0,1.0
115,4483.0,18.65567599,121.549984777,31.919356699,1.98974061176,-5.0,-0.782168389297,0.948297,64.4305302668,4.25,31.9342855345,-57.974225,1.08576696055,-512.58049775,376.37200175,0.978666711323,1.85030468468,0.0,1.0
116,4644.0,7.031754646,15.7472104082,12.0613483826,0.426868834306,-2.0,1.14362770066,0.5176272,1.23446609935,3.0,2.6879303356,15.68191,-1.22262219733,-412.22512222,-502.6044066,1.94250432849,4.41053437467,0.0,1.0
117,4650.0,18.59826578,66.4151625468,18.3851525873,0.737668339233,0.0,0.0,0.42027164,-4.67233923239,2.8,10.1395954854,-58.72926,1.01376510404,-328.38844598,225.6528016,0.690072554243,1.031817009,0.0,0.0
118,4698.0,15.52725892,-30.7999541032,26.4377829228,-0.570261794281,0.0,2.31097843409,0.2879068,3.30763978529,5.8,2.62502291783,81.64434,-0.339953454418,-554.8263946,-200.6506012,0.32382494804,0.715826552848,0.0,0.0
119,4725.0,6.2604103675,14.0000935171,7.71763994649,0.283658208118,-2.5,-1.05733581257,-0.149714225,-38.5208721028,2.25,3.63840450983,7.7134725,0.459360952087,-116.150171525,-429.1652525,1.61990975896,0.585401800646,0.0,0.0
120,4912.0,10.53327103,0.904912268676,13.7292504686,0.0247620684474,0.0,1.14081630875,0.19489852,-3.89161801972,1.8,-1.45279867676,-67.94414,0.00996928773535,-543.1709978,229.4527954,0.602525101662,0.777047330055,0.0,1.0
121,4997.0,5.711509596,8.51661713538,5.49527229824,0.129629756689,2.0,2.20538493355,0.3943722,10.2546899518,1.4,6.42166758892,35.5322,2.3806977237,-428.439200628,-306.600598,0.77471384705,1.51324067518,0.0,0.0
122,5031.0,11.59520696,1.1310627558,23.954573738,-0.160341910807,0.0,-1.52169449095,1.003002,0.447904095183,3.6,9.03959661108,52.48544,-1.46478552444,-516.51383404,-372.2675962,0.922564467915,2.4066325023,0.0,1.0
123,5145.0,9.561028475,-7.92459946243,12.8530090506,-0.330831414946,-7.5,-1.20114366515,0.258393125,12.8523597386,3.25,-5.88979614033,35.520975,-4.31882337998,-700.84751125,102.626724225,1.02023776567,6.11002155264,0.0,1.0
124,5288.0,10.1350513275,66.6657760917,16.2651151687,0.701679764128,5.0,4.69167944771,0.439383125,-1.43721029891,4.5,11.603732953,-62.537025,-1.28791241699,-394.58678195,-243.237999,0.810934157303,-0.365352502181,0.0,0.0
125,5308.0,11.175463175,18.2078777028,13.0233888373,0.228166031645,5.0,4.66687146267,0.461389,16.2128846478,2.25,8.53029764827,-23.73065,0.992157778803,-500.43324275,-384.7014925,1.2513554538,2.65826771131,0.0,0.0
126,5447.0,10.3323606,15.2998159769,26.7315233272,0.968335781149,-6.0,-0.12807835243,0.50169456,-0.909502846658,3.8,3.77308451695,-37.88718,1.22812990291,-514.204007,42.14042,1.37039504751,1.7368424611,0.0,0.0
127,5450.0,13.38904114,27.6001206549,19.217023261,0.695254702087,0.0,0.879343321198,0.48294332,22.6698731495,3.8,6.55619009152,-55.46912,1.04831925803,-360.883181074,460.9666014,0.856730336553,1.57878065878,0.0,1.0
128,5504.0,10.80593704,41.726835208,19.8478720118,0.873127438759,6.0,3.53651597626,0.9456168,-18.5485209977,4.8,15.9789205379,-0.4738108,-0.614781109676,-133.21267752,381.8380004,1.47170119026,0.736578902278,0.0,0.0
129,5508.0,6.744751042,30.6729070965,6.13786002708,0.369468028428,-2.0,-1.15432660624,0.3705512,3.93388021935,1.4,13.0712929167,30.32404,-1.03789966702,-433.09552106,-412.1849974,1.49423101945,3.2376542338,0.0,0.0
130,5515.0,12.111842052,19.9492469824,13.1599650792,0.222423706161,4.0,0.2520873661,0.50365438,12.9849662796,2.8,2.1499909084,68.6799,-0.728844539532,-384.79465858,-542.5654054,0.605481826171,1.02872729738,0.0,0.0
131,5521.0,7.1393784875,29.4848294283,11.498878832,0.516907022398,0.0,3.38609559995,0.2586485,12.8057321702,2.75,10.3896699992,30.54963,-1.39538291271,-786.5170135,-1.977499,0.936405478478,1.74051385008,0.0,0.0
132,5921.0,6.5653628275,20.0126938645,7.85968950198,0.122192962808,-2.5,0.342263239906,0.53333475,0.191681537557,2.75,5.59347549118,-11.75365,-2.79769105206,-411.895293375,-202.300003,1.19441784369,4.28600872843,0.0,0.0
133,5931.0,11.40866078,23.6616938819,13.4001210465,0.406527921947,-2.0,0.967122395012,0.24159568,-6.07288357988,2.8,10.163802976,-38.76762,-2.5320157635,-619.135791,302.9468016,0.528037029457,1.36118084792,0.0,1.0
134,6073.0,13.363930625,16.1828204282,46.0393424583,0.912312816761,-2.5,-3.55150670835,0.83692575,21.3349627306,5.0,16.6017518221,21.193025,-0.235964875069,-583.5859835,506.51974475,1.76029435877,-0.110371958501,0.0,0.0
135,6286.0,6.18268275167,-0.334480921257,10.0346885658,-0.106361273647,3.33333333333,-0.842318709353,0.29274,-3.63448365503,2.16666666667,-1.5048276821,-7.4209,1.90028972351,-431.617785083,557.386006667,1.22264702044,-1.23586816544,0.0,1.0
136,6320.0,10.8705091575,-6.02469063526,14.4723782232,-0.130552132853,1.25,2.28454824275,0.5383915375,-1.70745171667,2.875,-1.5079850093,-4.37329,0.603485652093,-422.180502125,552.6292495,1.65406167666,1.05418944983,0.0,1.0
137,6337.0,11.58804312,38.7914680905,11.2945190608,0.417845810014,0.0,0.0,0.14874025,3.13427721549,2.25,3.64604426156,4.126565,-0.04244747545,-555.03824625,-341.2792435,1.63478477261,2.10758367318,0.0,0.0
138,6370.0,7.534016308,55.6143187495,7.12868841665,0.426744710765,0.0,-1.54686835291,0.7906036,-19.4325955163,1.0,10.2777638548,46.55978,-1.05462605166,-379.92766262,-344.4160034,1.04442182953,1.60833677615,0.0,0.0
139,6374.0,5.19488704,-0.333382829649,8.05470212859,-0.0988621494974,-2.0,1.22584642711,0.08099968,-12.9377518656,1.4,0.191784372981,13.04378,5.71139468332,-456.1459992,-480.7003906,0.528316603787,-0.0193124554678,0.0,1.0
140,6375.0,7.19916173667,-4.78318780686,11.0563669834,-0.0504815659741,5.0,1.7463695234,0.296027183333,3.47406626745,2.0,6.78506682993,26.2714016667,0.150228268653,-463.950335167,-523.239166333,1.17101145457,0.686884157285,0.0,0.0
