,Track No.,fi_length_avg,length_slp,fi_area_avg,area_slp,fi_chiral_avg,chiral_slp,fi_tilt_avg,tilt_slp,Eruption
120,1063.0,15833396733.3,5632.44691108,3896.5509625,-0.000399821674708,0.166666666667,2.38803863886,-10.07266,-0.662499399644,0.0
121,1078.0,5118359640.0,16848.9016105,372.363546182,0.000957834603723,-0.166666666667,1.76487481018,-15.4358216667,1.60226647825,0.0
122,1092.0,4771540536.67,-2004.16660543,835.851624656,-0.000537929464797,0.333333333333,3.00592655983,-5.70925,0.719488062907,0.0
123,1157.0,10168362217.1,-4713.22143674,849.228332779,-0.00062309330675,0.0,-0.757084554728,21.3195285714,-0.887998833942,0.0
124,1167.0,5883714307.5,7037.87619811,511.693273765,0.000183912119361,0.0,0.0,-11.9202725,0.386197143219,0.0
125,1181.0,6314223510.0,48612.2761904,548.556792979,0.00463741238227,0.25,-7.15384981803,1.96681,-2.06636478387,0.0
126,1194.0,3282680575.0,3001.33259085,364.106725197,-0.000777045393742,0.0,0.0,-24.115875,2.19819752393,0.0
127,1225.0,10846596083.3,-38140.6410198,827.666158381,-0.00241884723843,0.166666666667,0.61698271906,-3.29923,-3.27748323663,0.0
128,1227.0,10380217100.0,11734.6043402,2498.59681401,0.00605581076025,-0.166666666667,-0.431833074654,6.0306,2.56849428566,0.0
129,1342.0,12377318231.7,-22586.594242,1388.99492074,0.000822696676265,0.166666666667,-0.89009778815,-38.9678,-1.01080281343,0.0
130,1351.0,5587730852.5,-1516.01934479,556.254573055,7.31460745753e-05,-0.125,0.104097039376,-9.4534575,1.48053233078,0.0
131,1357.0,9822136711.11,26404.1368505,2033.2879704,0.00691483046278,-0.111111111111,2.79338181782,14.3370023333,-0.697002799796,0.0
