,Track No.,avg_len,len_slope,len_stdev,len_skew,avg_area,area_slope,avg_chirality,area_stdev,area_skew,chirality_slope,avg_decay_index,decay_index_slope,avg_barbs,barb_slope,barb_stdev,barb_skew,avg_tilt,tilt_slope,tilt_stdev,tilt_skew,avg_xcen,avg_ycen,avg_L_to_W,L_to_W_slope,L_to_W_stdev,L_to_W_skew,solar_region,active_region
75,2304.0,4305155005.0,5387.1317263,1435946891.48,-1.58839059547e-06,398.064595595,0.000702868271464,0.0,109.984362914,-0.025834345561,-8.42290812417e-06,0.7433895,-5.99113914301e-06,1.5,3.48822045166e-06,0.5,0.0,4.520875,0.000247307413957,57.9193993924,-0.0259087423374,-471.73550425,-282.615753,0.901399200513,-6.79681008969e-07,0.07724608962,0.399875010001,0.0,1.0
76,2325.0,4054020801.25,8389.34272918,1608441730.01,-0.246586100619,681.735034776,0.00160475860172,0.125,325.763436041,-0.268371342929,-1.93458863143e-06,0.392928955,-6.43359807571e-07,1.5,-1.42831619828e-07,0.5,0.0,-14.40203675,-2.83775753973e-05,11.2246129388,-0.162580883589,-465.15700895,-487.112625,1.36900615586,1.26778920617e-06,0.233960613664,0.0729983914473,0.0,0.0
77,2328.0,13790855680.0,50411.8608174,5234182901.97,-0.843770651775,1047.71416899,0.00258751293055,-0.2,397.110475261,-0.648074765593,1.6053723349e-08,0.3744284,-4.23265299301e-06,2.6,1.09976635975e-06,2.65329983228,0.562764072124,63.59116,-0.000161207574253,11.5194881038,-0.394331130926,-280.7724778,-354.4349976,0.546664536715,2.17094273211e-06,0.174259910056,1.33256555908,0.0,0.0
78,2333.0,12597709542.9,17805.9404199,1883179320.31,0.274990662791,1363.90675842,0.00205910683963,-0.571428571429,338.024105156,-0.107350881034,-2.29528309271e-06,0.0027866,1.49425857228e-06,3.85714285714,2.25623500503e-05,2.3560603575,0.498892213999,-76.0456428571,3.89139561223e-05,8.60358448868,0.678286497349,-516.512998429,176.629285571,0.506364547753,1.17021649358e-06,0.122008040217,0.449307004088,0.0,0.0
79,2343.0,6936082051.67,16933.0904247,3410493925.46,0.39005133713,954.823697578,0.00268461949829,-0.166666666667,587.129473083,0.495908914059,-3.20458223764e-06,0.393783323333,-8.73144399468e-07,3.5,4.02830768247e-06,1.60727512683,-0.361260590422,-22.0690391667,7.85019273635e-05,30.2718530464,-0.825816111186,-343.084747188,-586.698170833,1.55234545163,1.46031750863e-06,0.556420948953,0.18787178283,0.0,0.0
80,2361.0,7290068280.0,42354.3311628,3198141278.56,-0.769814876532,403.955628678,0.00290442559386,-0.2,222.552138517,0.00847300516184,-2.4668693713e-06,0.08662106,1.15541156563e-06,0.4,2.96188390304e-07,0.489897948557,0.408248290464,-65.8194,-3.82007975686e-05,12.8503285698,1.39773001674,-62.48810114,152.7533982,0.692838434699,-2.05481281403e-06,0.230902873257,1.25277442751,0.0,0.0
81,2377.0,13405785803.3,70664.1232322,7200862251.32,-0.643072502455,2692.68999069,0.0173010159497,-0.5,1699.54453884,0.106974623304,-3.61032063004e-07,0.529454,1.93179551854e-06,4.0,2.43517096754e-05,2.58198889747,0.871421252897,1.66166666667,-0.000255101483058,39.7023186863,1.74888533141,-763.667002167,-100.22278195,1.85106936037,7.85294977061e-06,0.739580925611,-0.369505420238,0.0,1.0
82,2385.0,8915262535.0,27307.3478276,7811301339.99,1.73174652561,1429.18323563,0.0023774399433,0.0,1161.39589734,1.1086374429,-1.60614519033e-06,0.8400379875,1.60680692818e-06,4.5,9.83143638376e-06,3.64005494464,1.11961818162,9.08339,-7.10236698943e-05,40.540687671,-0.47446344529,-560.446498875,-559.18711475,1.27727892209,-4.9424961937e-07,0.287105319764,0.320709641373,0.0,1.0
83,2409.0,8395052615.71,6302.34785061,4148196175.01,0.00744447455775,1582.84951905,0.00128363193683,0.0,1142.92860009,0.631347969242,-3.9775870642e-07,0.466786071429,-9.07762974879e-07,3.28571428571,2.47787731221e-06,2.18529407725,0.125715471242,-13.8419942857,0.000165179008848,30.1575573119,-1.46351030189,-200.180425429,-165.902287,1.89784046077,2.28062585743e-06,0.644598313448,0.106234219289,0.0,0.0
84,2414.0,10660388358.6,6429.06744275,3841819242.95,-0.710633337774,1084.55988461,0.00124585519348,-0.142857142857,565.375914019,0.0320929740566,-8.10131405873e-07,0.535173714286,9.25004274088e-07,2.42857142857,-5.1920739705e-06,1.29362644831,0.75147306768,-17.0085857143,0.000404281377571,74.4759356446,0.291919644692,-419.549290286,-470.837145286,0.448734754256,-2.94633318001e-07,0.151411843758,0.306238394805,0.0,1.0
85,2416.0,13130726540.0,92219.8711288,13092276111.2,1.33487031501,2449.91894347,0.0185702033842,-0.6,3077.20737332,1.39892635234,-1.08526405223e-06,0.38506662,-3.78293058451e-06,4.8,2.983295311e-05,4.66476151588,1.40351415635,-6.032276,-1.19741796748e-05,7.7933209215,-0.307666015279,-245.441796954,-118.22726132,2.41838102161,9.96754241315e-06,1.00753582747,0.477910866476,0.0,0.0
86,2434.0,2798350184.0,2949.94345257,197807828.389,0.859104761058,401.861941085,0.000338441013177,0.6,48.4151076601,-0.76250738369,7.03565976259e-06,0.7716164,3.4403574673e-07,1.2,4.4754270801e-06,0.4,1.5,-74.00888,6.21243382946e-05,4.43402497575,-0.461896168841,-717.5008056,50.24943922,0.844020666119,1.18799172463e-06,0.0797530124699,0.480035273377,0.0,1.0
87,2447.0,11758444132.5,10677.9596346,6285866081.52,-0.0299357297731,1087.10674948,0.00112423664241,0.0,622.264257046,0.0410116083889,-4.92172784648e-07,0.539065,-1.03279422337e-06,2.0,4.32264770506e-06,1.5,0.0,-62.5350625,2.8147136608e-05,13.6310429787,0.181967715639,-532.402086493,96.34792565,0.651449556962,2.69869470784e-07,0.191534609344,0.800407829196,0.0,0.0
88,2461.0,13776501875.0,26987.0547409,5857612799.95,0.212094838241,2045.34338805,0.0154569509625,0.0,1335.74551509,0.516589193113,0.0,0.508198525,3.89536578371e-06,2.25,6.44915915107e-06,1.08972473589,0.652023664685,66.1121,6.44412677954e-05,7.43497164823,-0.95717796545,298.661502875,-466.7917635,0.702410821846,-1.61298453933e-06,0.124441915611,0.625103084949,0.0,0.0
89,2462.0,8227621383.33,20834.6407457,1657918555.65,-0.473585731542,733.739795193,0.00437696426638,0.0,304.982261101,0.0837899846176,0.0,0.433711,-1.90395138982e-06,1.33333333333,1.3519003574e-06,0.471404520791,0.707106781187,35.7862,8.06631011574e-05,6.53729925326,0.565451557435,-235.707411673,-506.008158333,1.10495262835,-1.02083071103e-06,0.141930898267,0.821507300702,0.0,0.0
90,2464.0,11345878871.2,27180.6640787,9247489927.32,1.17269589231,1472.40923059,0.00467267857897,0.0,1498.48716519,1.48059344662,0.0,0.4892390125,-7.59230337434e-07,2.25,6.44588589988e-06,3.15238005323,1.75668407855,-11.22332125,0.000296802840742,45.5117069725,1.02086946824,-622.4421195,96.420763025,1.09534716503,1.49566812307e-06,0.19842620127,0.308953397182,0.0,0.0
91,2486.0,3745485024.0,26613.0879087,1907267863.72,0.577781636622,508.0367065,0.00492301031437,0.0,320.562369562,0.682627604568,-9.36942964949e-06,0.2311844,9.12727838156e-07,2.4,1.46849382395e-05,1.49666295471,0.730195893082,-3.787428,-0.000612643347167,40.274434855,-0.888627152695,-166.28385466,-266.337207,1.23389727611,-5.84851067474e-07,0.234213742156,-0.146329948083,0.0,0.0
92,2494.0,20610931163.8,70745.2799044,14182233757.1,0.338230832446,2882.85208285,0.0103737190534,-0.5,2302.85119726,0.377259041069,-1.12057744708e-06,0.2657741,-1.62856979907e-07,5.5,1.82454143614e-05,5.4313902456,0.582770542009,-18.1327125,-0.000318244355891,59.686406809,0.812777694629,-284.461837075,-12.3291679625,1.03487933441,8.31489638334e-07,0.289218274044,-0.876169135121,0.0,0.0
93,2502.0,5847823367.5,-34414.4512383,3285167123.26,0.0142218281464,697.096971586,-0.00423882065639,0.25,407.727526171,0.0290835891933,-1.14729610704e-06,0.99854125,-4.37302461451e-06,2.25,-3.53685017589e-06,0.829156197589,-0.493382200218,54.4577,0.000148542327949,25.7409329915,0.220474068534,-415.97550975,-571.9275055,0.977206242084,-8.72401490546e-07,0.287071946883,-0.0529953382014,0.0,1.0
94,2570.0,5919591312.5,15258.1300703,2288507920.36,0.221366811513,579.373605211,0.00664834439931,0.25,430.915523793,1.10326290052,-6.91101767812e-06,0.3405604,5.81755648714e-06,2.25,2.58603593074e-06,0.829156197589,-0.493382200218,27.257655,0.00023757211293,17.2863136147,0.708635224651,244.7565,-432.88674925,1.37070127315,-3.58812079216e-06,0.451051898287,0.323958870826,0.0,0.0
95,2571.0,4233404472.5,-2700.92473572,1800974390.49,0.0872704918316,353.303008021,-0.000113074187578,0.0,121.610357098,0.397240460359,8.99469934561e-06,0.510388475,-4.84320949285e-06,1.5,-9.90584915286e-06,1.11803398875,0.0,-29.029575,5.09495120484e-05,11.6459427444,1.03240694156,-461.3040085,517.68249525,1.18367152609,5.11375468838e-07,0.0739159801926,-0.176793037928,0.0,0.0
96,2629.0,13192235622.9,3309.66880973,9314777054.92,0.708705625234,2173.72547447,0.00141944606307,-0.142857142857,1670.96133644,0.303713676394,1.10119943033e-06,0.6535493,-2.51740022697e-06,5.0,2.17486855e-06,3.1167748899,0.566196130517,24.4454714286,2.54586812088e-05,49.3244382897,-1.10753137641,-179.029635686,-421.408857,1.01465410246,1.7515039291e-06,0.509257462685,-0.135527754782,0.0,0.0
97,2630.0,26677610020.0,59243.0042664,10911423977.1,-0.109175475874,3926.47041185,0.0130119232366,0.4,2303.52087725,-0.20473251808,2.59714628602e-06,0.46658404,-5.00128102754e-06,6.8,1.92420633737e-05,4.35430821142,0.382568872925,22.5914094,-5.97169310665e-05,14.9063160526,-0.339159228398,213.91790986,-329.8044036,1.28100891935,3.31005232364e-07,0.268188606505,-0.384155948126,0.0,1.0
98,2650.0,5137477982.0,-5664.8235151,3715247439.17,1.41573174177,596.152902695,-0.000355967625737,0.0,412.316912117,0.988143612632,-7.76396585833e-06,0.41146878,-2.64358079277e-06,3.0,-8.13927631977e-06,1.41421356237,0.0,11.28596,3.51485944548e-05,30.7226081158,0.330636225671,-212.80212284,-152.490402,1.29103636543,-1.24473692407e-06,0.398078010934,0.987180059362,0.0,0.0
99,2676.0,5596701450.0,-2919.04833359,613054957.153,-0.346312567233,796.124130646,0.000931735219212,-0.25,212.575868321,-1.14182542894,-6.95220248525e-06,0.39695875,-2.85413748695e-06,1.5,4.91016470414e-06,0.5,0.0,-11.813495,4.65929269655e-05,5.46220459916,0.467072198898,-265.3999975,338.911003,2.00238714179,3.63864254692e-06,0.216985712569,0.0564119739327,0.0,0.0
100,2689.0,4932981760.0,9377.17989222,2162334694.83,0.920953955265,704.451978332,0.00253926062183,0.0,329.050731454,0.76945522995,8.51487321547e-06,0.457494375,-3.97291928641e-06,1.75,9.17723625692e-07,1.47901994577,0.434650759575,22.8636,0.000216970606002,47.2086899231,0.238684258257,-467.88624575,305.9695055,0.905151167056,3.90229073977e-07,0.223610805905,-1.02647091796,0.0,0.0
101,2702.0,6960001420.0,30421.3476059,3560262945.72,1.48216063917,1323.56377896,0.00805515774115,0.2,904.010342038,1.47852745848,8.44260054663e-06,0.26750928,-3.98634918107e-07,2.6,1.02540441751e-05,1.01980390272,-0.271545417884,-76.24306,9.99648650161e-05,8.20732538933,0.21126345689,155.14902022,305.8481992,0.770730069806,8.39268751047e-07,0.144507969141,1.2616259973,0.0,0.0
102,2732.0,2744535167.5,-5513.14214896,384313081.754,-0.568041660227,430.971839703,-0.00227073885002,0.0,154.478865059,0.512012615628,-4.8550079789e-06,0.28657575,6.33001075917e-07,1.0,-3.87336373512e-06,0.707106781187,0.0,9.477625,0.000341429869758,45.7971259831,0.371041174995,13.19752385,-293.13774875,1.05236426821,-1.23517688299e-06,0.0929696130477,-0.668776639037,0.0,0.0
103,2769.0,14422270703.3,42855.1195278,7917853177.8,0.732883254768,2766.98166777,0.00795022075365,0.0,1348.39150513,-0.114937315246,0.0,0.4115835,-5.53946189643e-07,3.33333333333,9.98693405959e-06,1.6996731712,0.286631274433,26.1765333333,0.000189576534437,79.5998875243,-0.705401816493,-587.1955402,-390.221003167,0.477605897526,-2.30940257482e-07,0.119464280796,0.862596002998,0.0,0.0
104,2797.0,6726796650.0,-23443.795329,3038430070.3,-0.0822662382365,1644.87927929,-0.00967456908693,-0.75,1298.36752493,0.159524813261,2.06719430249e-06,0.4103162,-1.90445440822e-06,1.75,-5.96726740458e-06,0.829156197589,0.493382200218,23.6210275,-0.000378356565595,50.2719134698,-0.254506542618,-380.0801029,-578.0047455,1.00042298889,1.45757266186e-06,0.248664289546,0.876231134341,0.0,0.0
105,2810.0,15121856125.0,-74707.6213859,5606668264.95,-0.941304774392,2571.14932789,-0.01581612879,0.5,1024.12351257,-0.226656108507,-7.34530101938e-06,1.1419255,-3.46413300293e-07,4.25,-4.09086195027e-05,2.5860201082,-0.796879984428,25.699865,-0.000139372921474,9.3921894188,-1.14037303736,630.4454955,-529.80574825,1.48820489408,2.18541498355e-06,0.178325109113,0.788685631276,0.0,1.0
106,2811.0,18536078458.3,92329.1977577,8681435073.77,-0.559766330838,4044.33253825,0.0227882503452,0.5,2150.47051411,-0.403290254184,7.34487775803e-06,0.519933166667,7.83623751057e-07,5.66666666667,3.18152151433e-05,3.44802681093,0.258398725109,21.1194666667,0.000313941070518,50.3906689341,-1.67473004281,-464.4108375,-656.970001167,0.998240185219,8.32768529333e-07,0.0922429891961,0.0181931640566,0.0,0.0
107,3103.0,11336900266.7,-9280.19414231,2327999651.11,0.670543090269,3049.8484722,-0.00072130629643,0.166666666667,1192.45773295,1.23910576707,-6.34353756449e-06,0.232801833333,-9.64352465815e-07,3.83333333333,-6.75327097541e-06,1.67497927019,0.689629735789,23.51511,-0.000318444206715,32.9690630265,0.923710122711,-550.404668167,-228.105334,1.62728308264,7.44448450701e-06,0.674123921712,-0.0272374086881,0.0,1.0
108,3117.0,5094432750.0,20066.6443224,1054542144.66,0.756010333259,553.14920565,0.00381411451273,0.0,230.332228263,-0.00942168637494,0.0,0.7330705,-7.0480911768e-07,0.75,-2.65516072323e-06,0.433012701892,-1.15470053838,5.293775,0.00143479908687,76.1075194213,-0.00119508754204,-844.168991,-181.235001,0.468706731399,-1.78569864494e-06,0.0888483894602,0.578883751406,0.0,1.0
109,3263.0,4861243447.5,-2888.62912252,1781131189.14,0.206922127516,691.3802212,-0.000599513910735,-0.5,242.185657504,0.368932765316,3.45647562759e-06,0.337017375,-3.97996297353e-07,1.5,-3.45647562759e-06,0.5,0.0,36.92206,-0.000213927669628,33.3369102048,-0.150623487302,-216.511745325,-441.61274725,1.08236488917,2.671695721e-06,0.36547071767,-0.0434812175834,0.0,1.0
110,3299.0,7937619918.75,3215.19093083,3590844499.4,0.506058071552,1621.70920376,0.000569075722316,-0.25,895.352692392,-0.166644620962,1.3977081702e-06,0.6118342225,-4.42430837675e-07,2.75,1.33944035851e-06,0.968245836552,0.516397779494,2.1103225,2.44334100679e-05,17.0001620437,0.916333637215,-473.123501,-620.0183715,1.77273171174,3.62349105111e-07,0.477795971697,1.00112063887,0.0,1.0
111,3361.0,6780618235.0,39764.1556224,4377054616.87,0.796506076227,682.856408978,0.00422964175684,0.0,445.852803746,0.839275636179,0.0,0.527123,-1.6955142972e-06,2.0,7.96317069747e-06,1.58113883008,0.0,-15.82038825,-0.00039940112142,38.8344873233,-1.11509919973,-381.3202515,344.3437425,1.71954339501,-5.80483719083e-06,0.606823530957,0.0144560742322,0.0,0.0
112,3375.0,8084124755.0,-19939.3530844,5693324693.33,0.124572352671,1178.34681928,-0.00263058512947,-0.333333333333,912.825512909,0.143683376671,-2.56022357461e-06,0.238823333333,-8.33836085527e-07,1.33333333333,3.00672354041e-06,1.24721912892,1.41266656439,65.1726,-0.000117540834356,14.8957306571,-0.639998447955,-626.8061575,500.199167833,0.707069803402,2.09757305024e-06,0.259114479355,0.325263909194,0.0,1.0
113,3532.0,8430934900.0,-25495.3397867,4249948724.91,0.0127767602728,971.714689659,-0.00165271134043,0.5,349.157099262,-0.18019830751,1.17777025691e-06,0.329998775,1.72294831616e-06,1.75,6.37199660794e-07,0.829156197589,0.493382200218,-16.245275,-0.000183613362544,72.8319065088,0.194654469696,-602.50375725,-322.4727555,0.575097235933,1.02471484954e-06,0.288766977188,0.547172850767,0.0,0.0
114,3600.0,28683099750.0,93312.4229898,12392882365.6,-0.828467241722,4042.17265391,0.0166566571208,0.25,2285.93719574,-0.330763347657,7.78086513525e-07,0.58221875,-1.86596794728e-06,7.5,3.06700433576e-05,5.5452682532,0.0483822730797,-72.86835,3.59803980106e-05,5.35288364739,-0.321304444086,-326.469132755,291.27849575,0.466478012968,2.49677930415e-07,0.0480272803998,0.0725941072509,0.0,1.0
115,4483.0,18655675990.0,121549.984777,10897768627.5,-0.315183170069,3191.9356699,0.0198974061176,-0.5,1751.2216049,-0.672539519155,-7.82168389297e-07,0.948297,6.44305302668e-06,4.25,3.19342855345e-05,2.7726341266,-0.0483822730797,-57.974225,0.000108576696055,22.6924419118,0.0809353412028,-512.58049775,376.37200175,0.978666711323,1.85030468468e-06,0.236157995108,0.975808975899,0.0,1.0
116,4644.0,7031754646.0,15747.2104082,2367621075.54,-0.209220447012,1206.13483826,0.00426868834306,-0.2,613.239583672,-0.295527678623,1.14362770066e-06,0.5176272,1.23446609935e-07,3.0,2.6879303356e-06,1.41421356237,0.0,15.68191,-0.000122262219733,22.7279109762,1.43589344734,-412.22512222,-502.6044066,1.94250432849,4.41053437467e-06,0.679339240994,0.0222919484768,0.0,1.0
117,4650.0,18598265780.0,66415.1625468,9074181759.56,0.0622758033926,1838.51525873,0.00737668339233,0.0,1023.16118007,-0.165771101085,0.0,0.42027164,-4.67233923239e-07,2.8,1.01395954854e-05,1.72046505341,-0.395870337344,-58.72926,0.000101376510404,17.4783413002,1.3203463167,-328.38844598,225.6528016,0.690072554243,1.031817009e-06,0.18987147521,1.29253882871,0.0,0.0
118,4698.0,15527258920.0,-30799.9541032,4190150528.54,-0.231875346903,2643.77829228,-0.00570261794281,0.0,745.38987429,0.42659356156,2.31097843409e-06,0.2879068,3.30763978529e-07,5.8,2.62502291783e-06,1.72046505341,1.01795229603,81.64434,-3.39953454418e-05,4.13381992138,0.274492928801,-554.8263946,-200.6506012,0.32382494804,7.15826552848e-07,0.0877111476094,0.246633323375,0.0,0.0
119,4725.0,6260410367.5,14000.0935171,2466543737.76,0.195351159721,771.763994649,0.00283658208118,-0.25,468.243561824,0.403772333259,-1.05733581257e-06,-0.149714225,-3.85208721028e-06,2.25,3.63840450983e-06,0.829156197589,-0.493382200218,7.7134725,4.59360952087e-05,6.61798385457,0.725978923453,-116.150171525,-429.1652525,1.61990975896,5.85401800646e-07,0.181491649299,-0.0127265462727,0.0,0.0
120,4912.0,10533271030.0,904.912268676,4955683194.69,-0.233835699266,1372.92504686,0.000247620684474,0.0,743.319052509,0.0835337091352,1.14081630875e-06,0.19489852,-3.89161801972e-07,1.8,-1.45279867676e-06,1.16619037897,-0.363173474419,-67.94414,9.96928773535e-07,7.8582769123,0.548743457419,-543.1709978,229.4527954,0.602525101662,7.77047330055e-07,0.132508320902,0.214014670032,0.0,1.0
121,4997.0,5711509596.0,8516.61713538,2111337332.69,0.522612619641,549.527229824,0.00129629756689,0.2,243.034608653,0.230955965258,2.20538493355e-06,0.3943722,1.02546899518e-06,1.4,6.42166758892e-06,1.01980390272,0.271545417884,35.5322,0.00023806977237,64.145597801,-1.21118888804,-428.439200628,-306.600598,0.77471384705,1.51324067518e-06,0.260279235415,1.45703998765,0.0,0.0
122,5031.0,11595206960.0,1131.0627558,2751638572.17,-0.0512003814342,2395.4573738,-0.00160341910807,0.0,719.707455701,1.45059842263,-1.52169449095e-06,1.003002,4.47904095183e-08,3.6,9.03959661108e-06,1.74355957742,-0.0543353053904,52.48544,-0.000146478552444,24.3793558109,-0.0824036116217,-516.51383404,-372.2675962,0.922564467915,2.4066325023e-06,0.321552531395,0.832870269966,0.0,1.0
123,5145.0,9561028475.0,-7924.59946243,4047611981.26,1.08870442942,1285.30090506,-0.00330831414946,-0.75,591.312443939,0.388271601843,-1.20114366515e-06,0.258393125,1.28523597386e-06,3.25,-5.88979614033e-06,1.08972473589,0.652023664685,35.520975,-0.000431882337998,50.0110210495,-0.187934161535,-700.84751125,102.626724225,1.02023776567,6.11002155264e-06,0.617375568065,0.349891513291,0.0,1.0
124,5288.0,10135051327.5,66665.7760917,7068151467.08,0.463080276811,1626.51151687,0.00701679764128,0.5,960.762533428,-0.172607670289,4.69167944771e-06,0.439383125,-1.43721029891e-07,4.5,1.1603732953e-05,1.65831239518,0.493382200218,-62.537025,-0.000128791241699,25.868574862,0.785370892561,-394.58678195,-243.237999,0.810934157303,-3.65352502181e-07,0.142536531175,0.784339851259,0.0,0.0
125,5308.0,11175463175.0,18207.8777028,2041074428.9,0.740494905945,1302.33888373,0.00228166031645,0.5,253.511837737,0.58288582343,4.66687146267e-06,0.461389,1.62128846478e-06,2.25,8.53029764827e-06,1.63935963108,0.957549162554,-23.73065,9.92157778803e-05,13.2292956529,-0.673107239715,-500.43324275,-384.7014925,1.2513554538,2.65826771131e-06,0.256941443636,-0.0920951388045,0.0,0.0
126,5447.0,10332360600.0,15299.8159769,2551404751.22,-0.993676785617,2673.15233272,0.00968335781149,-0.6,1381.86681982,-0.128462982055,-1.2807835243e-07,0.50169456,-9.09502846658e-08,3.8,3.77308451695e-06,1.93907194297,0.283092214399,-37.88718,0.000122812990291,21.186684765,-0.18058125289,-514.204007,42.14042,1.37039504751,1.7368424611e-06,0.320171121819,-0.100275807745,0.0,0.0
127,5450.0,13389041140.0,27600.1206549,6203776747.29,-0.0581142018409,1921.7023261,0.00695254702087,0.0,1124.72770743,0.409793051722,8.79343321198e-07,0.48294332,2.26698731495e-06,3.8,6.55619009152e-06,1.46969384567,0.347767062247,-55.46912,0.000104831925803,19.871980014,-0.333487073639,-360.883181074,460.9666014,0.856730336553,1.57878065878e-06,0.308937067365,-0.0136394754582,0.0,1.0
128,5504.0,10805937040.0,41726.835208,5615727830.3,0.896535807242,1984.78720118,0.00873127438759,0.6,1112.91252272,0.739923054075,3.53651597626e-06,0.9456168,-1.85485209977e-06,4.8,1.59789205379e-05,1.93907194297,0.283092214399,-0.4738108,-6.14781109676e-05,15.3414044513,0.358895097962,-133.21267752,381.8380004,1.47170119026,7.36578902278e-07,0.277007672894,-0.174552594465,0.0,0.0
129,5508.0,6744751042.0,30672.9070965,4096822129.45,0.341559355205,613.786002708,0.00369468028428,-0.2,497.390248867,0.376521523362,-1.15432660624e-06,0.3705512,3.93388021935e-07,1.4,1.30712929167e-05,1.74355957742,0.507129516977,30.32404,-0.000103789966702,13.2459972503,0.121269955241,-433.09552106,-412.1849974,1.49423101945,3.2376542338e-06,0.446983574928,0.140294650654,0.0,0.0
130,5515.0,12111842052.0,19949.2469824,6182623744.82,-0.00943569066892,1315.99650792,0.00222423706161,0.4,934.789631075,0.800447847743,2.520873661e-07,0.50365438,1.29849662796e-06,2.8,2.1499909084e-06,0.4,-1.5,68.6799,-7.28844539532e-05,12.9243730793,0.393186090182,-384.79465858,-542.5654054,0.605481826171,1.02872729738e-06,0.226931185683,-0.269023510781,0.0,0.0
131,5521.0,7139378487.5,29484.8294283,6734520339.8,1.11017570118,1149.8878832,0.00516907022398,0.0,1373.91842099,1.14946157853,3.38609559995e-06,0.2586485,1.28057321702e-06,2.75,1.03896699992e-05,3.03108891325,1.15470053838,30.54963,-0.000139538291271,43.1247389491,0.00126257719831,-786.5170135,-1.977499,0.936405478478,1.74051385008e-06,0.401819243513,0.248334044435,0.0,0.0
132,5921.0,6565362827.5,20012.6938645,2922320793.16,-0.0314739236877,785.968950198,0.00122192962808,-0.25,187.300255641,-0.839975479421,3.42263239906e-07,0.53333475,1.91681537557e-08,2.75,5.59347549118e-06,1.47901994577,0.434650759575,-11.75365,-0.000279769105206,68.7023237884,0.404531458651,-411.895293375,-202.300003,1.19441784369,4.28600872843e-06,0.734147818549,1.07703752144,0.0,0.0
133,5931.0,11408660780.0,23661.6938819,4704260581.61,-0.311113011112,1340.01210465,0.00406527921947,-0.2,605.464402794,0.180585779863,9.67122395012e-07,0.24159568,-6.07288357988e-07,2.8,1.0163802976e-05,1.46969384567,0.347767062247,-38.76762,-0.00025320157635,63.8658245219,1.38369966112,-619.135791,302.9468016,0.528037029457,1.36118084792e-06,0.190706216998,-0.0775945351351,0.0,1.0
134,6073.0,13363930625.0,16182.8204282,1997110463.53,-1.01408823092,4603.93424583,0.00912312816761,-0.25,1318.01601719,-1.05768157295,-3.55150670835e-06,0.83692575,2.13349627306e-06,5.0,1.66017518221e-05,2.5495097568,0.543090835767,21.193025,-2.35964875069e-05,5.63867478818,-0.0190862899507,-583.5859835,506.51974475,1.76029435877,-1.10371958501e-07,0.172138571972,0.615634207819,0.0,0.0
135,6286.0,6182682751.67,-334.480921257,2363637720.82,0.445438532854,1003.46885658,-0.00106361273647,0.333333333333,460.369551124,0.76052763732,-8.42318709353e-07,0.29274,-3.63448365503e-07,2.16666666667,-1.5048276821e-06,1.06718737291,0.487566866384,-7.4209,0.000190028972351,42.419267838,1.70264502498,-431.617785083,557.386006667,1.22264702044,-1.23586816544e-06,0.240170016008,-1.48177021529,0.0,1.0
136,6320.0,10870509157.5,-6024.69063526,10842768849.8,1.72351275363,1447.23782232,-0.00130552132853,0.125,1288.51377005,1.28664123184,2.28454824275e-06,0.5383915375,-1.70745171667e-07,2.875,-1.5079850093e-06,2.75850956134,2.0595221342,-4.37329,6.03485652093e-05,20.3110058313,-0.110980336852,-422.180502125,552.6292495,1.65406167666,1.05418944983e-06,0.465424851348,0.62170685501,0.0,1.0
137,6337.0,11588043120.0,38791.4680905,5560820676.4,-0.753187823446,1129.45190608,0.00417845810014,0.0,801.591155149,0.670088860821,0.0,0.14874025,3.13427721549e-07,2.25,3.64604426156e-06,2.7726341266,1.07760517314,4.126565,-4.244747545e-06,15.4082180099,0.0459956579861,-555.03824625,-341.2792435,1.63478477261,2.10758367318e-06,0.432743533311,0.882039269355,0.0,0.0
138,6370.0,7534016308.0,55614.3187495,7557822453.22,1.44122491797,712.868841665,0.00426744710765,0.0,531.67910694,1.21530151817,-1.54686835291e-06,0.7906036,-1.94325955163e-06,1.0,1.02777638548e-05,1.26491106407,0.592927061282,46.55978,-0.000105462605166,10.8435120324,0.323204846673,-379.92766262,-344.4160034,1.04442182953,1.60833677615e-06,0.168506916766,0.119077595392,0.0,0.0
139,6374.0,5194887040.0,-333.382829649,538095956.082,0.108233525792,805.470212859,-0.000988621494974,-0.2,239.185939002,1.15327637244,1.22584642711e-06,0.08099968,-1.29377518656e-06,1.4,1.91784372981e-07,0.8,-0.84375,13.04378,0.000571139468332,78.8883295715,-0.403902232881,-456.1459992,-480.7003906,0.528316603787,-1.93124554678e-08,0.0964696995211,-0.176083431008,0.0,1.0
140,6375.0,7199161736.67,-4783.18780686,3575557504.19,0.520093069763,1105.63669834,-0.000504815659741,0.5,484.464828783,-0.282519432943,1.7463695234e-06,0.296027183333,3.47406626745e-07,2.0,6.78506682993e-06,1.0,1.0,26.2714016667,1.50228268653e-05,11.1844954244,0.0454366219919,-463.950335167,-523.239166333,1.17101145457,6.86884157285e-07,0.1315327185,1.20072252221,0.0,0.0
