,Track No.,fi_length_avg,length_slp,fi_area_avg,area_slp,fi_chiral_avg,chiral_slp,fi_tilt_avg,tilt_slp
35,1167.0,5883714307.5,7037.876198107165,511.69327376506334,0.0001839121193610002,0.0,0.0,-11.9202725,0.38619714321939824
36,1181.0,6314223510.0,48612.27619040463,548.5567929787965,0.004637412382271164,0.25,-7.15384981802725,1.9668100000000006,-2.06636478386899
37,1194.0,3282680575.0,3001.3325908456577,364.1067251966391,-0.0007770453937422442,0.0,0.0,-24.115875,2.198197523930683
38,1225.0,10846596083.333334,-38140.641019767645,827.66615838102,-0.0024188472384339024,0.16666666666666666,0.6169827190599909,-3.2992299999999997,-3.2774832366294095
39,1227.0,10380217100.0,11734.604340225556,2498.596814007726,0.006055810760249049,-0.16666666666666666,-0.43183307465439646,6.030599999999997,2.5684942856625823
40,1342.0,12377318231.666666,-22586.594241996427,1388.994920742054,0.0008226966762650061,0.16666666666666666,-0.8900977881499081,-38.967800000000004,-1.010802813425705
41,1351.0,5587730852.5,-1516.0193447884149,556.2545730547007,7.314607457529072e-05,-0.125,0.10409703937576052,-9.453457499999999,1.4805323307816103
42,1357.0,9822136711.11111,26404.1368504761,2033.2879704047239,0.006914830462775283,-0.1111111111111111,2.793381817817417,14.337002333333336,-0.6970027997955889
43,1426.0,3577374441.428571,7062.552658879085,547.33403630547,0.0015226123532468957,0.14285714285714285,3.7477681690959828,42.78902857142857,0.2308731739257218
44,1445.0,6662742422.857142,-699.1258368600468,1102.1604995497287,-0.000639411222572429,0.2857142857142857,0.11277673504499162,-24.105375714285714,0.8987142433356798
45,1458.0,3210928127.5,5159.472996475629,432.3275249653705,0.00027388817703195113,-0.25,1.1189576616350867,-66.552525,-1.1097860603463037
46,1494.0,5686392947.5,46129.378778281585,384.33254070507684,0.003311600339053044,0.0,0.0,7.937037499999999,1.4911867150818685
47,1505.0,3372370495.0,2810.221190717414,509.52295852633694,0.0013753268363710111,-0.25,2.721042865203856,10.29615,2.6135696817657212
48,1525.0,5699208997.142858,16600.220215992296,637.8337924424583,0.002105930135852105,0.0,-0.2385138598979642,-22.499308571428568,1.6169658256054575
49,1546.0,7785171700.0,1217.7860084686788,976.9483538999025,0.0020794266168441392,0.0,-3.599362678819889,-39.70586333333333,0.8672351757064425
50,1557.0,9668666812.5,-133780.60095490835,2659.796826500862,-0.04984895776531818,-0.75,6.966057708621695,-38.927144750000004,-2.351549658370319
51,1575.0,9700941080.0,-23208.367306633692,892.2675921200422,-0.0011713377842508875,0.0,0.0,21.804780000000004,-8.183935791801554
52,1605.0,6182680448.333333,8703.516156312073,799.7067562222442,0.0020124592943974806,0.16666666666666666,-0.34615329160948544,-16.245499999999996,0.9389120075978762
53,1680.0,6426979332.857142,8777.93934292705,1082.2596461743092,0.0018069769980707442,0.0,-0.08258250050096663,-71.73508571428572,-0.1894141111315238
54,1684.0,4649566814.0,13918.93365853006,511.47977193153326,0.0003245619806229002,0.0,-3.0250653760214363,11.301244,-0.0850733883120772
55,1695.0,6845201940.0,-13861.906285791454,662.599518608029,-0.0011784637750104972,0.2,1.4210702006009406,58.72413999999999,-2.614117515054164
56,1705.0,11824823176.0,78272.91098885488,2310.333144001853,0.020042528906233332,0.6,1.1385599023521786,35.290222,0.709318411009359
57,1709.0,18126493325.0,15756.524886102781,4318.537391995492,0.001991573902712608,-0.5,0.7755527982257189,-44.78836125,-0.18312085926410102
58,1717.0,5022680587.5,11975.203755730123,607.985918778543,0.0009396003318148944,0.0,0.0,64.6885,0.16948997770476312
59,1734.0,3960741208.0,482.44116415070965,743.6664154609888,-9.201342866100361e-05,0.2,0.6505200229612006,-36.800419999999995,1.5040490447319488
60,1739.0,5740201684.0,2828.9713430464917,455.9622494509749,0.0008212304023107924,0.0,0.0,17.13496,-0.0075287206903750375
61,1834.0,7605771785.714286,29767.657618091434,734.6320698356795,0.0031282817734919386,-0.42857142857142855,4.432738058180891,-5.727648857142856,0.2752701183989821
62,1880.0,5381443036.666667,5243.730962422866,1081.797761028032,0.0028132763335657045,0.16666666666666666,0.646942852105478,0.006501666666665962,-0.5154085033087265
63,1912.0,8478756600.0,221.34261230310125,1278.7482677438536,0.0016221129662865768,0.3333333333333333,6.20064923443073,-5.676475000000001,-2.591084898278869
64,1945.0,10906394383.333334,89163.64218480051,2725.2029930966014,0.01988307997349046,-0.5,5.171649308595374,-9.673188333333334,1.588729800403707
65,1983.0,6084625554.0,-850.3863761375025,1377.2357186601166,-0.003447967808842224,-0.4,0.249508196135425,-25.121317999999995,-0.47871530910846977
66,2047.0,14422266307.5,-71438.06123597959,1760.055664296781,-0.004883217962519234,0.25,-3.3003724203432805,15.808432499999999,0.9329884931272204
67,2048.0,8341238147.5,17861.735054541725,1026.3055131141118,0.00308736671231421,-0.375,-0.2201326888466361,-28.40787125,1.4983072475043517
68,2052.0,14537072030.0,-62009.66930355336,1358.3298639120942,-0.0018508128419525173,0.4,-0.585099433942219,-22.285833999999998,3.375005227178286
69,2176.0,6529482105.0,-2120.9014171363197,900.8532826940939,0.0005990212781237086,0.0,0.0,-2.9516500000000008,-1.848215692564563
70,2185.0,5658206625.714286,6277.743584160326,874.2541849055511,0.0009993558532373163,-0.42857142857142855,-1.0391015052750403,7.436692857142857,0.1647120656380666
71,2206.0,11828922887.142857,25977.305023036497,1214.4578738480736,0.0026611686106194606,-0.14285714285714285,0.3308564094065286,26.184257142857145,3.1776260788959263
72,2222.0,8395057977.5,3694.897481573663,1192.013990231442,0.0023068591220301434,-0.25,-0.8778604090366261,10.4223,-2.729246640825727
73,2241.0,19026392185.0,54859.25550448644,2619.3465039394127,0.007236052475075082,0.5,2.591034674481286,-17.512066666666666,-1.7556020497996716
74,2404.0,8190051914.285714,27091.179415327617,1441.2286213647947,0.007086224368906645,0.14285714285714285,-2.4878311887776308,24.311271428571427,0.3180899521592231
75,2407.0,7433566756.0,-28925.495545389495,957.30445916478,-0.003008742076069621,0.0,-5.929336705205316,-1.5653959999999991,-1.1759478131692138
76,2416.0,5309685365.0,-4501.604648447124,765.0900803477143,0.001117840195038746,0.16666666666666666,-1.6460092492110765,28.44763333333334,0.4507879700906198
77,2479.0,13790844626.0,7753.796572664853,3923.304777084389,0.009542910699809006,0.2,6.444986031127583,-20.894546,-1.0021589718294353
78,2490.0,18844026237.5,11924.025688053338,2874.380007506217,0.002166555650272214,0.625,-0.9719798407025817,42.18427500000001,-0.769771844332943
79,2571.0,3854142754.285714,4397.571164185506,659.0129120661604,0.0011743796355632389,-0.2857142857142857,-2.4474341761180267,-21.822378571428573,0.9159317530392913
80,2623.0,14135258720.0,5094.484079589973,3256.51287712059,-0.00017787966212473594,-0.4,-1.6758066665615137,24.22324,1.8394223665650251
81,2797.0,10834650915.714285,-11870.92277906556,2119.3310225293176,-0.005809118712396567,0.0,-5.199864299750388,-27.141724285714286,-0.16513573890491143
82,2813.0,11480410557.142857,-1806.5739390186031,3097.504972526001,0.0004175271785431868,0.0,-5.281879206601343,16.80672285714286,-2.39802532237269
83,2894.0,3702433340.0,2863.9350005275483,665.9094273463343,0.0005427510853034992,-0.8,-1.4659894895059353,-2.759532,1.0148766003198166
84,2946.0,5151836574.0,7902.037605061541,753.4388690158409,0.0016064108281946324,0.0,-3.0067311517821467,23.174200000000003,0.4664138590038704
85,3015.0,12556693000.0,-34894.74963893824,3291.719400366098,-0.004999508206474031,0.25,-4.242732359467219,-13.785145,0.29371809992708714
86,3018.0,9485685340.0,1086.5929477732493,2016.1308735325395,0.0030171301531406666,-0.2,-0.7756935993161298,-24.3112,-0.23478406533341
87,3023.0,7691880240.0,-2293.9225349911244,884.9061707072967,-0.0003659708992243098,0.4,0.38489373493566426,-5.914070000000001,-0.7877358578369094
88,3072.0,10667220666.666666,13213.8315302001,3649.601764985633,0.004366969033300259,0.3333333333333333,0.8935217565203205,20.286399999999997,5.699521591994161
89,3076.0,9638762796.666666,56704.79333566653,1693.0385964156021,0.012166978286769903,0.0,2.2777084395341087,-31.404399999999995,1.2068669580537696
90,3083.0,13704726876.666666,32078.051492300325,2502.9135987236155,0.005305302970899325,0.6666666666666666,2.491686177235125,-30.160366666666672,1.168423764798023
91,3097.0,13597120375.0,51867.47771361235,2905.5086228775854,0.010040008783296535,0.25,4.237856401306371,35.636475000000004,4.001693504019529
92,3119.0,17985985533.333332,5232.615636152392,3254.6105069438104,0.009851897751512628,0.0,0.0,-25.078500000000002,0.9346656892816141
93,3150.0,9919800962.5,2876.2974278279476,2533.7245861541796,-0.0014939198909339835,0.0,-1.0678778947079852,3.7148549999999982,-1.8450083629663454
94,3152.0,11250813596.0,7546.603413304918,954.2144352960553,-0.0001514074063447478,0.0,-4.206989417138822,-5.845511999999999,-0.4247856787104141
95,3154.0,7928664691.666667,17963.745496581323,738.4071198886135,0.001254092734732942,0.16666666666666666,-1.230121613707152,-46.87686666666667,0.5809754465766999
96,3166.0,8639016560.0,-28735.176441609045,1175.777006868029,-0.0025819941234449194,0.2,2.386545298325892,8.81764,-4.06740143684434
97,3185.0,8682056900.0,-4202.575009150509,2807.4297926062636,-0.003427162585054528,-0.2,-1.586288037431917,37.846500000000006,-1.2894370149985313
98,3194.0,13489494786.0,37034.35276382362,1771.3121447185567,0.006036735360185976,0.4,4.666326147582112,5.868099999999999,0.9155778697755621
99,3206.0,16090528000.0,58889.395188841394,2040.741844254061,0.006062227836122744,0.25,-5.783357956228444,-55.217175000000005,1.5416797602352257
100,3214.0,3802886670.0,12275.634572121278,482.52953880051405,0.002137777671145557,0.5,4.683768182354265,51.234375,1.7028237034176716
101,3232.0,3802884862.5,-2788.6938976358383,600.8960848987497,-0.0011579292017273532,0.0,7.78335829348059,-11.773224999999998,0.8418561341690911
